country, quarter, unit, value$
"Russia", "2007-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 33000.3
"Russia", "2007-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 35288.6
"Russia", "2008-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 37755.9
"Russia", "2008-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 40473.1
"Russia", "2008-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 43167.2
"Russia", "2008-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 43965.5
"Russia", "2009-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 43296.6
"Russia", "2009-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 42213.4
"Russia", "2009-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 41105.4
"Russia", "2009-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 41297.8
"Russia", "2010-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 43185.3
"Russia", "2010-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 45117.3
"Russia", "2010-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 46895.2
"Russia", "2010-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 49250.6
"Russia", "2011-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 51596.8
"Russia", "2011-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 54310.7
"Russia", "2011-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 57054.1
"Russia", "2011-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 59537.8
"Russia", "2012-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 61775.2
"Russia", "2012-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 63713.3
"Russia", "2012-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 65451.7
"Russia", "2012-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 66828.8
"Russia", "2013-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 67877.2
"Russia", "2013-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 68791.2
"Russia", "2013-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 69905.6
"Russia", "2013-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 70915.3
"Russia", "2014-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 72294.7
"Russia", "2014-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 74269.7
"Russia", "2014-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 76031.4
"Russia", "2014-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 77774.4
"Russia", "2015-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 78975.1
"Russia", "2015-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 79459.0
"Russia", "2015-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 80262.9
"Russia", "2015-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 80728.7
"Russia", "2016-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 81114.6
"Russia", "2016-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 81879.7
"Russia", "2016-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 82708.6
"Russia", "1995-Q2", "Percentage of GDP", 100.0
"Russia", "1995-Q3", "Percentage of GDP", 100.0
"Russia", "1995-Q4", "Percentage of GDP", 100.0
"Russia", "1996-Q1", "Percentage of GDP", 100.0
"Russia", "1996-Q2", "Percentage of GDP", 100.0
"Russia", "1996-Q3", "Percentage of GDP", 100.0
"Russia", "1996-Q4", "Percentage of GDP", 100.0
"Russia", "1997-Q1", "Percentage of GDP", 100.0
"Russia", "1997-Q2", "Percentage of GDP", 100.0
"Russia", "1997-Q3", "Percentage of GDP", 100.0
"Russia", "1997-Q4", "Percentage of GDP", 100.0
"Russia", "1998-Q1", "Percentage of GDP", 100.0
"Russia", "1998-Q2", "Percentage of GDP", 100.0
"Russia", "1998-Q3", "Percentage of GDP", 100.0
"Russia", "1998-Q4", "Percentage of GDP", 100.0
"Russia", "1999-Q1", "Percentage of GDP", 100.0
"Russia", "1999-Q2", "Percentage of GDP", 100.0
"Russia", "1999-Q3", "Percentage of GDP", 100.0
"Russia", "1999-Q4", "Percentage of GDP", 100.0
"Russia", "2000-Q1", "Percentage of GDP", 100.0
"Russia", "2000-Q2", "Percentage of GDP", 100.0
"Russia", "2000-Q3", "Percentage of GDP", 100.0
"Russia", "2000-Q4", "Percentage of GDP", 100.0
"Russia", "2001-Q1", "Percentage of GDP", 100.0
"Russia", "2001-Q2", "Percentage of GDP", 100.0
"Russia", "2001-Q3", "Percentage of GDP", 100.0
"Russia", "2001-Q4", "Percentage of GDP", 100.0
"Russia", "2002-Q1", "Percentage of GDP", 100.0
"Russia", "2002-Q2", "Percentage of GDP", 100.0
"Russia", "2002-Q3", "Percentage of GDP", 100.0
"Russia", "2002-Q4", "Percentage of GDP", 100.0
"Russia", "2003-Q1", "Percentage of GDP", 100.0
"Russia", "2003-Q2", "Percentage of GDP", 100.0
"Russia", "2003-Q3", "Percentage of GDP", 100.0
"Russia", "2003-Q4", "Percentage of GDP", 100.0
"Russia", "2004-Q1", "Percentage of GDP", 100.0
"Russia", "2004-Q2", "Percentage of GDP", 100.0
"Russia", "2004-Q3", "Percentage of GDP", 100.0
"Russia", "2004-Q4", "Percentage of GDP", 100.0
"Russia", "2005-Q1", "Percentage of GDP", 100.0
"Russia", "2005-Q2", "Percentage of GDP", 100.0
"Russia", "2005-Q3", "Percentage of GDP", 100.0
"Russia", "2005-Q4", "Percentage of GDP", 100.0
"Russia", "2006-Q1", "Percentage of GDP", 100.0
"Russia", "2006-Q2", "Percentage of GDP", 100.0
"Russia", "2006-Q3", "Percentage of GDP", 100.0
"Russia", "2006-Q4", "Percentage of GDP", 100.0
"Russia", "2007-Q1", "Percentage of GDP", 100.0
"Russia", "2007-Q2", "Percentage of GDP", 100.0
"Russia", "2007-Q3", "Percentage of GDP", 100.0
"Russia", "2007-Q4", "Percentage of GDP", 100.0
"Russia", "2008-Q1", "Percentage of GDP", 100.0
"Russia", "2008-Q2", "Percentage of GDP", 100.0
"Russia", "2008-Q3", "Percentage of GDP", 100.0
"Russia", "2008-Q4", "Percentage of GDP", 100.0
"Russia", "2009-Q1", "Percentage of GDP", 100.0
"Russia", "2009-Q2", "Percentage of GDP", 100.0
"Russia", "2009-Q3", "Percentage of GDP", 100.0
"Russia", "2009-Q4", "Percentage of GDP", 100.0
"Russia", "2010-Q1", "Percentage of GDP", 100.0
"Russia", "2010-Q2", "Percentage of GDP", 100.0
"Russia", "2010-Q3", "Percentage of GDP", 100.0
"Russia", "2010-Q4", "Percentage of GDP", 100.0
"Russia", "2011-Q1", "Percentage of GDP", 100.0
"Russia", "2011-Q2", "Percentage of GDP", 100.0
"Russia", "2011-Q3", "Percentage of GDP", 100.0
"Russia", "2011-Q4", "Percentage of GDP", 100.0
"Russia", "2012-Q1", "Percentage of GDP", 100.0
"Russia", "2012-Q2", "Percentage of GDP", 100.0
"Russia", "2012-Q3", "Percentage of GDP", 100.0
"Russia", "2012-Q4", "Percentage of GDP", 100.0
"Russia", "2013-Q1", "Percentage of GDP", 100.0
"Russia", "2013-Q2", "Percentage of GDP", 100.0
"Russia", "2013-Q3", "Percentage of GDP", 100.0
"Russia", "2013-Q4", "Percentage of GDP", 100.0
"Russia", "2014-Q1", "Percentage of GDP", 100.0
"Russia", "2014-Q2", "Percentage of GDP", 100.0
"Russia", "2014-Q3", "Percentage of GDP", 100.0
"Russia", "2014-Q4", "Percentage of GDP", 100.0
"Russia", "2015-Q1", "Percentage of GDP", 100.0
"Russia", "2015-Q2", "Percentage of GDP", 100.0
"Russia", "2015-Q3", "Percentage of GDP", 100.0
"Russia", "2015-Q4", "Percentage of GDP", 100.0
"Russia", "2016-Q1", "Percentage of GDP", 100.0
"Russia", "2016-Q2", "Percentage of GDP", 100.0
"Russia", "2016-Q3", "Percentage of GDP", 100.0
"Russia", "1995-Q2", "US Dollar", 224.879
"Russia", "1995-Q3", "US Dollar", 284.805
"Russia", "1995-Q4", "US Dollar", 325.483
"Russia", "1996-Q1", "US Dollar", 356.278
"Russia", "1996-Q2", "US Dollar", 368.184
"Russia", "1996-Q3", "US Dollar", 372.204
"Russia", "1996-Q4", "US Dollar", 382.44
"Russia", "1997-Q1", "US Dollar", 389.563
"Russia", "1997-Q2", "US Dollar", 403.831
"Russia", "1997-Q3", "US Dollar", 411.818
"Russia", "1997-Q4", "US Dollar", 417.917
"Russia", "1998-Q1", "US Dollar", 415.283
"Russia", "1998-Q2", "US Dollar", 418.193
"Russia", "1998-Q3", "US Dollar", 165.459
"Russia", "1998-Q4", "US Dollar", 135.473
"Russia", "1999-Q1", "US Dollar", 127.856
"Russia", "1999-Q2", "US Dollar", 154.49
"Russia", "1999-Q3", "US Dollar", 176.65
"Russia", "1999-Q4", "US Dollar", 185.672
"Russia", "2000-Q1", "US Dollar", 203.712
"Russia", "2000-Q2", "US Dollar", 231.343
"Russia", "2000-Q3", "US Dollar", 257.426
"Russia", "2000-Q4", "US Dollar", 271.019
"Russia", "2001-Q1", "US Dollar", 285.219
"Russia", "2001-Q2", "US Dollar", 296.583
"Russia", "2001-Q3", "US Dollar", 307.979
"Russia", "2001-Q4", "US Dollar", 311.984
"Russia", "2002-Q1", "US Dollar", 319.143
"Russia", "2002-Q2", "US Dollar", 329.702
"Russia", "2002-Q3", "US Dollar", 344.255
"Russia", "2002-Q4", "US Dollar", 359.984
"Russia", "2003-Q1", "US Dollar", 388.833
"Russia", "2003-Q2", "US Dollar", 421.998
"Russia", "2003-Q3", "US Dollar", 438.7
"Russia", "2003-Q4", "US Dollar", 480.168
"Russia", "2004-Q1", "US Dollar", 519.778
"Russia", "2004-Q2", "US Dollar", 542.916
"Russia", "2004-Q3", "US Dollar", 574.113
"Russia", "2004-Q4", "US Dollar", 652.039
"Russia", "2005-Q1", "US Dollar", 688.125
"Russia", "2005-Q2", "US Dollar", 712.419
"Russia", "2005-Q3", "US Dollar", 760.138
"Russia", "2005-Q4", "US Dollar", 798.724
"Russia", "2006-Q1", "US Dollar", 884.318
"Russia", "2006-Q2", "US Dollar", 962.284
"Russia", "2006-Q3", "US Dollar", 1020.52
"Russia", "2006-Q4", "US Dollar", 1087.42
"Russia", "2007-Q1", "US Dollar", 1144.63
"Russia", "2007-Q2", "US Dollar", 1215.41
"Russia", "2007-Q3", "US Dollar", 1323.69
"Russia", "2007-Q4", "US Dollar", 1443.57
"Russia", "2008-Q1", "US Dollar", 1608.59
"Russia", "2008-Q2", "US Dollar", 1726.82
"Russia", "2008-Q3", "US Dollar", 1695.77
"Russia", "2008-Q4", "US Dollar", 1482.13
"Russia", "2009-Q1", "US Dollar", 1279.51
"Russia", "2009-Q2", "US Dollar", 1359.69
"Russia", "2009-Q3", "US Dollar", 1368.59
"Russia", "2009-Q4", "US Dollar", 1378.63
"Russia", "2010-Q1", "US Dollar", 1466.42
"Russia", "2010-Q2", "US Dollar", 1446.2
"Russia", "2010-Q3", "US Dollar", 1535.12
"Russia", "2010-Q4", "US Dollar", 1612.17
"Russia", "2011-Q1", "US Dollar", 1819.63
"Russia", "2011-Q2", "US Dollar", 1942.95
"Russia", "2011-Q3", "US Dollar", 1777.16
"Russia", "2011-Q4", "US Dollar", 1844.51
"Russia", "2012-Q1", "US Dollar", 2099.69
"Russia", "2012-Q2", "US Dollar", 1938.97
"Russia", "2012-Q3", "US Dollar", 2108.35
"Russia", "2012-Q4", "US Dollar", 2186.34
"Russia", "2013-Q1", "US Dollar", 2185.94
"Russia", "2013-Q2", "US Dollar", 2100.1
"Russia", "2013-Q3", "US Dollar", 2154.24
"Russia", "2013-Q4", "US Dollar", 2157.76
"Russia", "2014-Q1", "US Dollar", 2043.46
"Russia", "2014-Q2", "US Dollar", 2187.19
"Russia", "2014-Q3", "US Dollar", 1922.43
"Russia", "2014-Q4", "US Dollar", 1305.36
"Russia", "2015-Q1", "US Dollar", 1360.82
"Russia", "2015-Q2", "US Dollar", 1425.82
"Russia", "2015-Q3", "US Dollar", 1227.7
"Russia", "2015-Q4", "US Dollar", 1089.44
"Russia", "2016-Q1", "US Dollar", 1210.26
"Russia", "2016-Q2", "US Dollar", 1271.01
"Russia", "2016-Q3", "US Dollar", 1309.12
"Saudi Arabia", "1993-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 510.398
"Saudi Arabia", "1993-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 505.257
"Saudi Arabia", "1993-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 500.048
"Saudi Arabia", "1993-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 498.333
"Saudi Arabia", "1994-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 497.751
"Saudi Arabia", "1994-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 498.505
"Saudi Arabia", "1994-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 501.344
"Saudi Arabia", "1994-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 506.16
"Saudi Arabia", "1995-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 510.725
"Saudi Arabia", "1995-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 518.755
"Saudi Arabia", "1995-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 526.608
"Saudi Arabia", "1995-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 537.526
"Saudi Arabia", "1996-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 550.825
"Saudi Arabia", "1996-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 563.978
"Saudi Arabia", "1996-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 580.574
"Saudi Arabia", "1996-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 593.597
"Saudi Arabia", "1997-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 605.217
"Saudi Arabia", "1997-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 618.604
"Saudi Arabia", "1997-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 624.532
"Saudi Arabia", "1997-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 620.821
"Saudi Arabia", "1998-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 607.794
"Saudi Arabia", "1998-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 584.024
"Saudi Arabia", "1998-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 561.924
"Saudi Arabia", "1998-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 549.984
"Saudi Arabia", "1999-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 550.064
"Saudi Arabia", "1999-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 562.54
"Saudi Arabia", "1999-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 582.293
"Saudi Arabia", "1999-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 606.432
"Saudi Arabia", "2000-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 635.191
"Saudi Arabia", "2000-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 666.339
"Saudi Arabia", "2000-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 694.409
"Saudi Arabia", "2000-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 710.526
"Saudi Arabia", "2001-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 713.586
"Saudi Arabia", "2001-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 706.541
"Saudi Arabia", "2001-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 696.178
"Saudi Arabia", "2001-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 690.143
"Saudi Arabia", "2002-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 688.241
"Saudi Arabia", "2002-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 690.934
"Saudi Arabia", "2002-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 697.85
"Saudi Arabia", "2002-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 710.68
"Saudi Arabia", "2003-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 728.431
"Saudi Arabia", "2003-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 751.589
"Saudi Arabia", "2003-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 779.194
"Saudi Arabia", "2003-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 809.205
"Saudi Arabia", "2004-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 842.711
"Saudi Arabia", "2004-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 878.265
"Saudi Arabia", "2004-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 919.16
"Saudi Arabia", "2004-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 970.002
"Saudi Arabia", "2005-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1027.06
"Saudi Arabia", "2005-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1088.49
"Saudi Arabia", "2005-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1161.1
"Saudi Arabia", "2005-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1230.96
"Saudi Arabia", "2006-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1302.48
"Saudi Arabia", "2006-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1364.86
"Saudi Arabia", "2006-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1406.01
"Saudi Arabia", "2006-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1411.76
"Saudi Arabia", "2007-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1406.65
"Saudi Arabia", "2007-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1419.02
"Saudi Arabia", "2007-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1450.09
"Saudi Arabia", "2007-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1560.01
"Saudi Arabia", "2008-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1703.26
"Saudi Arabia", "2008-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1886.11
"Saudi Arabia", "2008-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 2030.53
"Saudi Arabia", "2008-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1949.56
"Saudi Arabia", "2009-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1806.29
"Saudi Arabia", "2009-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1637.17
